name,fileName,emotion,episode
100years,cropped_78,fear,epi8
100years,cropped_79,None,epi8
100years,cropped_8,sad,epi8
100years,cropped_80,None,epi8
100years,cropped_81,surprise,epi8
100years,cropped_82,happy,epi8
100years,cropped_83,sad,epi8
100years,cropped_84,None,epi8
100years,cropped_85,sad,epi8
100years,cropped_86,sad,epi8
100years,cropped_87,sad,epi8
100years,cropped_88,angry,epi8
100years,cropped_89,sad,epi8
100years,cropped_9,fear,epi8
100years,cropped_90,disgust,epi8
100years,cropped_91,happy,epi8
100years,cropped_92,sad,epi8
100years,cropped_93,happy,epi8
100years,cropped_94,sad,epi8
100years,cropped_95,angry,epi8
100years,cropped_96,sad,epi8
100years,cropped_97,sad,epi8
100years,cropped_98,sad,epi8
100years,cropped_99,sad,epi8
100years,cropped_1,fear,epi6
100years,cropped_10,sad,epi6
100years,cropped_100,fear,epi6
100years,cropped_11,sad,epi6
100years,cropped_12,sad,epi6
100years,cropped_13,sad,epi6
100years,cropped_14,fear,epi6
100years,cropped_15,sad,epi6
100years,cropped_16,fear,epi6
100years,cropped_17,happy,epi6
100years,cropped_18,fear,epi6
100years,cropped_19,fear,epi6
100years,cropped_2,fear,epi6
100years,cropped_20,happy,epi6
100years,cropped_21,happy,epi6
100years,cropped_22,fear,epi6
100years,cropped_23,sad,epi6
100years,cropped_24,happy,epi6
100years,cropped_25,sad,epi6
100years,cropped_26,None,epi6
100years,cropped_27,angry,epi6
100years,cropped_28,None,epi6
100years,cropped_29,None,epi6
100years,cropped_3,fear,epi6
100years,cropped_30,None,epi6
100years,cropped_31,fear,epi6
100years,cropped_32,sad,epi6
100years,cropped_33,None,epi6
100years,cropped_34,angry,epi6
100years,cropped_35,surprise,epi6
100years,cropped_36,fear,epi6
100years,cropped_37,happy,epi6
100years,cropped_38,sad,epi6
100years,cropped_39,happy,epi6
100years,cropped_4,fear,epi6
100years,cropped_40,None,epi6
100years,cropped_41,sad,epi6
100years,cropped_42,sad,epi6
100years,cropped_43,None,epi6
100years,cropped_44,sad,epi6
100years,cropped_45,sad,epi6
100years,cropped_46,None,epi6
100years,cropped_47,fear,epi6
100years,cropped_48,sad,epi6
100years,cropped_49,angry,epi6
100years,cropped_5,fear,epi6
100years,cropped_50,happy,epi6
100years,cropped_51,sad,epi6
100years,cropped_52,sad,epi6
100years,cropped_53,sad,epi6
100years,cropped_54,sad,epi6
100years,cropped_55,sad,epi6
100years,cropped_56,None,epi6
100years,cropped_57,happy,epi6
100years,cropped_58,happy,epi6
100years,cropped_59,sad,epi6
100years,cropped_6,surprise,epi6
100years,cropped_60,surprise,epi6
100years,cropped_61,sad,epi6
100years,cropped_62,happy,epi6
100years,cropped_63,happy,epi6
100years,cropped_64,happy,epi6
100years,cropped_65,sad,epi6
100years,cropped_66,sad,epi6
100years,cropped_67,sad,epi6
100years,cropped_68,sad,epi6
100years,cropped_69,fear,epi6
100years,cropped_7,fear,epi6
100years,cropped_70,sad,epi6
100years,cropped_71,happy,epi6
100years,cropped_72,None,epi6
100years,cropped_73,fear,epi6
100years,cropped_74,sad,epi6
100years,cropped_75,surprise,epi6
100years,cropped_76,None,epi6
100years,cropped_77,sad,epi6
100years,cropped_78,sad,epi6
100years,cropped_79,fear,epi6
100years,cropped_8,happy,epi6
100years,cropped_80,sad,epi6
100years,cropped_81,happy,epi6
100years,cropped_82,sad,epi6
100years,cropped_83,sad,epi6
100years,cropped_84,sad,epi6
100years,cropped_85,sad,epi6
100years,cropped_86,happy,epi6
100years,cropped_87,happy,epi6
100years,cropped_88,fear,epi6
100years,cropped_89,surprise,epi6
100years,cropped_9,sad,epi6
100years,cropped_90,happy,epi6
100years,cropped_91,fear,epi6
100years,cropped_92,sad,epi6
100years,cropped_93,sad,epi6
100years,cropped_94,sad,epi6
100years,cropped_95,sad,epi6
100years,cropped_96,None,epi6
100years,cropped_97,sad,epi6
100years,cropped_98,sad,epi6
100years,cropped_99,happy,epi6
100years,cropped_1,happy,epi1
100years,cropped_10,sad,epi1
100years,cropped_100,happy,epi1
100years,cropped_101,happy,epi1
100years,cropped_102,sad,epi1
100years,cropped_103,surprise,epi1
100years,cropped_11,fear,epi1
100years,cropped_12,happy,epi1
100years,cropped_13,sad,epi1
100years,cropped_14,sad,epi1
100years,cropped_15,fear,epi1
100years,cropped_16,sad,epi1
100years,cropped_17,happy,epi1
100years,cropped_18,fear,epi1
100years,cropped_19,sad,epi1
100years,cropped_2,surprise,epi1
100years,cropped_20,sad,epi1
100years,cropped_21,happy,epi1
100years,cropped_22,surprise,epi1
100years,cropped_23,surprise,epi1
100years,cropped_24,fear,epi1
100years,cropped_25,happy,epi1
100years,cropped_26,fear,epi1
100years,cropped_27,sad,epi1
100years,cropped_28,fear,epi1
100years,cropped_29,sad,epi1
100years,cropped_3,sad,epi1
100years,cropped_30,happy,epi1
100years,cropped_31,None,epi1
100years,cropped_32,sad,epi1
100years,cropped_33,None,epi1
100years,cropped_34,None,epi1
100years,cropped_35,None,epi1
100years,cropped_36,sad,epi1
100years,cropped_37,sad,epi1
100years,cropped_38,fear,epi1
100years,cropped_39,surprise,epi1
100years,cropped_4,sad,epi1
100years,cropped_40,happy,epi1
100years,cropped_41,sad,epi1
100years,cropped_42,fear,epi1
100years,cropped_43,sad,epi1
100years,cropped_44,happy,epi1
100years,cropped_45,fear,epi1
100years,cropped_46,happy,epi1
100years,cropped_47,happy,epi1
100years,cropped_48,sad,epi1
100years,cropped_49,sad,epi1
100years,cropped_5,sad,epi1
100years,cropped_50,happy,epi1
100years,cropped_51,happy,epi1
100years,cropped_52,angry,epi1
100years,cropped_53,sad,epi1
100years,cropped_54,None,epi1
100years,cropped_55,sad,epi1
100years,cropped_56,surprise,epi1
100years,cropped_57,surprise,epi1
100years,cropped_58,fear,epi1
100years,cropped_59,fear,epi1
100years,cropped_6,sad,epi1
100years,cropped_60,None,epi1
100years,cropped_61,happy,epi1
100years,cropped_62,None,epi1
100years,cropped_63,sad,epi1
100years,cropped_64,sad,epi1
100years,cropped_65,sad,epi1
100years,cropped_66,angry,epi1
100years,cropped_67,sad,epi1
100years,cropped_68,surprise,epi1
100years,cropped_69,happy,epi1
100years,cropped_7,happy,epi1
100years,cropped_70,sad,epi1
100years,cropped_71,None,epi1
100years,cropped_72,sad,epi1
100years,cropped_73,fear,epi1
100years,cropped_74,fear,epi1
100years,cropped_75,sad,epi1
100years,cropped_76,fear,epi1
100years,cropped_77,happy,epi1
100years,cropped_78,sad,epi1
100years,cropped_79,sad,epi1
100years,cropped_8,happy,epi1
100years,cropped_80,None,epi1
100years,cropped_81,fear,epi1
100years,cropped_82,sad,epi1
100years,cropped_83,None,epi1
100years,cropped_84,happy,epi1
100years,cropped_85,sad,epi1
100years,cropped_86,sad,epi1
100years,cropped_87,sad,epi1
100years,cropped_88,None,epi1
100years,cropped_89,sad,epi1
100years,cropped_9,sad,epi1
100years,cropped_90,sad,epi1
100years,cropped_91,sad,epi1
100years,cropped_92,angry,epi1
100years,cropped_93,None,epi1
100years,cropped_94,None,epi1
100years,cropped_95,None,epi1
100years,cropped_96,happy,epi1
100years,cropped_97,happy,epi1
100years,cropped_98,surprise,epi1
100years,cropped_99,sad,epi1
100years,cropped_1,happy,epi41
100years,cropped_10,happy,epi41
100years,cropped_100,sad,epi41
100years,cropped_11,surprise,epi41
100years,cropped_12,None,epi41
100years,cropped_13,None,epi41
100years,cropped_14,happy,epi41
100years,cropped_15,sad,epi41
100years,cropped_16,angry,epi41
100years,cropped_17,None,epi41
100years,cropped_18,sad,epi41
100years,cropped_19,happy,epi41
100years,cropped_2,fear,epi41
100years,cropped_20,None,epi41
100years,cropped_21,None,epi41
100years,cropped_22,sad,epi41
100years,cropped_23,None,epi41
100years,cropped_24,happy,epi41
100years,cropped_25,sad,epi41
100years,cropped_26,sad,epi41
100years,cropped_27,sad,epi41
100years,cropped_28,fear,epi41
100years,cropped_29,sad,epi41
100years,cropped_3,sad,epi41
100years,cropped_30,sad,epi41
100years,cropped_31,sad,epi41
100years,cropped_32,angry,epi41
100years,cropped_33,None,epi41
100years,cropped_34,sad,epi41
100years,cropped_35,sad,epi41
100years,cropped_36,sad,epi41
100years,cropped_37,sad,epi41
100years,cropped_38,sad,epi41
100years,cropped_39,fear,epi41
100years,cropped_4,fear,epi41
100years,cropped_40,happy,epi41
100years,cropped_41,surprise,epi41
100years,cropped_42,None,epi41
100years,cropped_43,surprise,epi41
100years,cropped_44,disgust,epi41
100years,cropped_45,happy,epi41
100years,cropped_46,fear,epi41
100years,cropped_47,sad,epi41
100years,cropped_48,None,epi41
100years,cropped_49,angry,epi41
100years,cropped_5,happy,epi41
100years,cropped_50,sad,epi41
100years,cropped_51,sad,epi41
100years,cropped_52,angry,epi41
100years,cropped_53,sad,epi41
100years,cropped_54,sad,epi41
100years,cropped_55,sad,epi41
100years,cropped_56,None,epi41
100years,cropped_57,None,epi41
100years,cropped_58,sad,epi41
100years,cropped_59,sad,epi41
100years,cropped_6,happy,epi41
100years,cropped_60,surprise,epi41
100years,cropped_61,angry,epi41
100years,cropped_62,disgust,epi41
100years,cropped_63,sad,epi41
100years,cropped_64,sad,epi41
100years,cropped_65,None,epi41
100years,cropped_66,None,epi41
100years,cropped_67,happy,epi41
100years,cropped_68,happy,epi41
100years,cropped_69,happy,epi41
100years,cropped_7,fear,epi41
100years,cropped_70,sad,epi41
100years,cropped_71,sad,epi41
100years,cropped_72,happy,epi41
100years,cropped_73,happy,epi41
100years,cropped_74,surprise,epi41
100years,cropped_75,sad,epi41
100years,cropped_76,None,epi41
100years,cropped_77,surprise,epi41
100years,cropped_78,fear,epi41
100years,cropped_79,sad,epi41
100years,cropped_8,fear,epi41
100years,cropped_80,angry,epi41
100years,cropped_81,None,epi41
100years,cropped_82,None,epi41
100years,cropped_83,fear,epi41
100years,cropped_84,happy,epi41
100years,cropped_85,happy,epi41
100years,cropped_86,sad,epi41
100years,cropped_87,happy,epi41
100years,cropped_88,happy,epi41
100years,cropped_89,fear,epi41
100years,cropped_9,happy,epi41
100years,cropped_90,sad,epi41
100years,cropped_91,surprise,epi41
100years,cropped_92,None,epi41
100years,cropped_93,happy,epi41
100years,cropped_94,disgust,epi41
100years,cropped_95,happy,epi41
100years,cropped_96,None,epi41
100years,cropped_97,fear,epi41
100years,cropped_98,happy,epi41
100years,cropped_99,happy,epi41
100years,cropped_1,happy,epi46
100years,cropped_10,angry,epi46
100years,cropped_100,happy,epi46
100years,cropped_11,None,epi46
100years,cropped_12,None,epi46
100years,cropped_13,happy,epi46
100years,cropped_14,disgust,epi46
100years,cropped_15,None,epi46
100years,cropped_16,sad,epi46
100years,cropped_17,happy,epi46
100years,cropped_18,angry,epi46
100years,cropped_19,angry,epi46
100years,cropped_2,sad,epi46
100years,cropped_20,None,epi46
100years,cropped_21,fear,epi46
100years,cropped_22,None,epi46
100years,cropped_23,disgust,epi46
100years,cropped_24,sad,epi46
100years,cropped_25,fear,epi46
100years,cropped_26,None,epi46
100years,cropped_27,sad,epi46
100years,cropped_28,sad,epi46
100years,cropped_29,fear,epi46
100years,cropped_3,None,epi46
100years,cropped_30,None,epi46
100years,cropped_31,fear,epi46
100years,cropped_32,sad,epi46
100years,cropped_33,sad,epi46
100years,cropped_34,sad,epi46
100years,cropped_35,fear,epi46
100years,cropped_36,fear,epi46
100years,cropped_37,angry,epi46
100years,cropped_38,sad,epi46
100years,cropped_39,sad,epi46
100years,cropped_4,None,epi46
100years,cropped_40,None,epi46
100years,cropped_41,angry,epi46
100years,cropped_42,angry,epi46
100years,cropped_43,fear,epi46
100years,cropped_44,angry,epi46
100years,cropped_45,sad,epi46
100years,cropped_46,None,epi46
100years,cropped_47,sad,epi46
100years,cropped_48,happy,epi46
100years,cropped_49,sad,epi46
100years,cropped_5,sad,epi46
100years,cropped_50,happy,epi46
100years,cropped_51,happy,epi46
100years,cropped_52,None,epi46
100years,cropped_53,sad,epi46
100years,cropped_54,None,epi46
100years,cropped_55,sad,epi46
100years,cropped_56,sad,epi46
100years,cropped_57,fear,epi46
100years,cropped_58,sad,epi46
100years,cropped_59,sad,epi46
100years,cropped_6,fear,epi46
100years,cropped_60,fear,epi46
100years,cropped_61,sad,epi46
100years,cropped_62,fear,epi46
100years,cropped_63,None,epi46
100years,cropped_64,sad,epi46
100years,cropped_65,fear,epi46
100years,cropped_66,sad,epi46
100years,cropped_67,fear,epi46
100years,cropped_68,surprise,epi46
100years,cropped_69,fear,epi46
100years,cropped_7,disgust,epi46
100years,cropped_70,None,epi46
100years,cropped_71,fear,epi46
100years,cropped_72,None,epi46
100years,cropped_73,sad,epi46
100years,cropped_74,sad,epi46
100years,cropped_75,sad,epi46
100years,cropped_76,sad,epi46
100years,cropped_77,fear,epi46
100years,cropped_78,happy,epi46
100years,cropped_79,fear,epi46
100years,cropped_8,happy,epi46
100years,cropped_80,None,epi46
100years,cropped_81,disgust,epi46
100years,cropped_82,disgust,epi46
100years,cropped_83,angry,epi46
100years,cropped_84,happy,epi46
100years,cropped_85,None,epi46
100years,cropped_86,None,epi46
100years,cropped_87,sad,epi46
100years,cropped_88,None,epi46
100years,cropped_89,fear,epi46
100years,cropped_9,happy,epi46
100years,cropped_90,fear,epi46
100years,cropped_91,fear,epi46
100years,cropped_92,sad,epi46
100years,cropped_93,None,epi46
100years,cropped_94,happy,epi46
100years,cropped_95,happy,epi46
100years,cropped_96,fear,epi46
100years,cropped_97,sad,epi46
100years,cropped_98,happy,epi46
100years,cropped_99,fear,epi46
100years,cropped_1,fear,epi23
100years,cropped_10,None,epi23
100years,cropped_100,fear,epi23
100years,cropped_11,None,epi23
100years,cropped_12,None,epi23
100years,cropped_13,fear,epi23
100years,cropped_14,sad,epi23
100years,cropped_15,None,epi23
100years,cropped_16,fear,epi23
100years,cropped_17,sad,epi23
100years,cropped_18,fear,epi23
100years,cropped_19,fear,epi23
100years,cropped_2,None,epi23
100years,cropped_20,surprise,epi23
100years,cropped_21,sad,epi23
100years,cropped_22,fear,epi23
100years,cropped_23,sad,epi23
100years,cropped_24,sad,epi23
100years,cropped_25,sad,epi23
100years,cropped_26,happy,epi23
100years,cropped_27,fear,epi23
100years,cropped_28,sad,epi23
100years,cropped_29,happy,epi23
100years,cropped_3,surprise,epi23
100years,cropped_30,sad,epi23
100years,cropped_31,fear,epi23
100years,cropped_32,fear,epi23
100years,cropped_33,sad,epi23
100years,cropped_34,sad,epi23
100years,cropped_35,happy,epi23
100years,cropped_36,happy,epi23
100years,cropped_37,sad,epi23
100years,cropped_38,sad,epi23
100years,cropped_39,sad,epi23
100years,cropped_4,happy,epi23
100years,cropped_40,sad,epi23
100years,cropped_41,fear,epi23
100years,cropped_42,None,epi23
100years,cropped_43,sad,epi23
100years,cropped_44,happy,epi23
100years,cropped_45,sad,epi23
100years,cropped_46,fear,epi23
100years,cropped_47,None,epi23
100years,cropped_48,sad,epi23
100years,cropped_49,fear,epi23
100years,cropped_5,None,epi23
100years,cropped_50,happy,epi23
100years,cropped_51,fear,epi23
100years,cropped_52,fear,epi23
100years,cropped_53,fear,epi23
100years,cropped_54(1),None,epi23
100years,cropped_54,None,epi23
100years,cropped_55(1),fear,epi23
100years,cropped_55,fear,epi23
100years,cropped_56(1),fear,epi23
100years,cropped_56,fear,epi23
100years,cropped_57(1),fear,epi23
100years,cropped_57,fear,epi23
100years,cropped_58(1),None,epi23
100years,cropped_58,None,epi23
100years,cropped_59(1),None,epi23
100years,cropped_59,None,epi23
100years,cropped_6,None,epi23
100years,cropped_60(1),happy,epi23
100years,cropped_60,happy,epi23
100years,cropped_61(1),happy,epi23
100years,cropped_61,happy,epi23
100years,cropped_62(1),happy,epi23
100years,cropped_62,happy,epi23
100years,cropped_63(1),happy,epi23
100years,cropped_63,happy,epi23
100years,cropped_64,sad,epi23
100years,cropped_65,None,epi23
100years,cropped_66,happy,epi23
100years,cropped_67,sad,epi23
100years,cropped_68,None,epi23
100years,cropped_69,sad,epi23
100years,cropped_7,fear,epi23
100years,cropped_70,None,epi23
100years,cropped_71,sad,epi23
100years,cropped_72,angry,epi23
100years,cropped_73,happy,epi23
100years,cropped_74,happy,epi23
100years,cropped_75,happy,epi23
100years,cropped_76,happy,epi23
100years,cropped_77,None,epi23
100years,cropped_78,sad,epi23
100years,cropped_79,None,epi23
100years,cropped_8,fear,epi23
100years,cropped_80,fear,epi23
100years,cropped_81,sad,epi23
100years,cropped_82,None,epi23
100years,cropped_83,None,epi23
100years,cropped_84,fear,epi23
100years,cropped_85,None,epi23
100years,cropped_86,happy,epi23
100years,cropped_87,None,epi23
100years,cropped_88,sad,epi23
100years,cropped_89,fear,epi23
100years,cropped_9,None,epi23
100years,cropped_90,sad,epi23
100years,cropped_91,fear,epi23
100years,cropped_92,happy,epi23
100years,cropped_93,happy,epi23
100years,cropped_94,fear,epi23
100years,cropped_95,fear,epi23
100years,cropped_96,sad,epi23
100years,cropped_97,sad,epi23
100years,cropped_98,sad,epi23
100years,cropped_99,fear,epi23
100years,cropped_1,None,epi24
100years,cropped_10,fear,epi24
100years,cropped_100,happy,epi24
100years,cropped_11,sad,epi24
100years,cropped_12,sad,epi24
100years,cropped_13,angry,epi24
100years,cropped_14,fear,epi24
100years,cropped_15,None,epi24
100years,cropped_16,None,epi24
100years,cropped_17,happy,epi24
100years,cropped_18,happy,epi24
100years,cropped_19,None,epi24
100years,cropped_2,happy,epi24
100years,cropped_20,surprise,epi24
100years,cropped_21,None,epi24
100years,cropped_22,happy,epi24
100years,cropped_23,disgust,epi24
100years,cropped_24,fear,epi24
100years,cropped_25,sad,epi24
100years,cropped_26,sad,epi24
100years,cropped_27,sad,epi24
100years,cropped_28,sad,epi24
100years,cropped_29,fear,epi24
100years,cropped_3,None,epi24
100years,cropped_30,sad,epi24
100years,cropped_31,disgust,epi24
100years,cropped_32,fear,epi24
100years,cropped_33,happy,epi24
100years,cropped_34,fear,epi24
100years,cropped_35,sad,epi24
100years,cropped_36,None,epi24
100years,cropped_37,sad,epi24
100years,cropped_38,fear,epi24
100years,cropped_39,fear,epi24
100years,cropped_4,fear,epi24
100years,cropped_40,sad,epi24
100years,cropped_41,angry,epi24
100years,cropped_42,fear,epi24
100years,cropped_43,surprise,epi24
100years,cropped_44,happy,epi24
100years,cropped_45,fear,epi24
100years,cropped_46,happy,epi24
100years,cropped_47,fear,epi24
100years,cropped_48,happy,epi24
100years,cropped_49,sad,epi24
100years,cropped_5,fear,epi24
100years,cropped_50,None,epi24
100years,cropped_51,angry,epi24
100years,cropped_52,sad,epi24
100years,cropped_53,sad,epi24
100years,cropped_54,sad,epi24
100years,cropped_55,None,epi24
100years,cropped_56,sad,epi24
100years,cropped_57,sad,epi24
100years,cropped_58,sad,epi24
100years,cropped_59,sad,epi24
100years,cropped_6,sad,epi24
100years,cropped_60,fear,epi24
100years,cropped_61,fear,epi24
100years,cropped_62,happy,epi24
100years,cropped_63,None,epi24
100years,cropped_64,sad,epi24
100years,cropped_65,fear,epi24
100years,cropped_66,sad,epi24
100years,cropped_67,happy,epi24
100years,cropped_68,sad,epi24
100years,cropped_69,sad,epi24
100years,cropped_7,None,epi24
100years,cropped_70,sad,epi24
100years,cropped_71,happy,epi24
100years,cropped_72,happy,epi24
100years,cropped_73,fear,epi24
100years,cropped_74,fear,epi24
100years,cropped_75,angry,epi24
100years,cropped_76,None,epi24
100years,cropped_77,sad,epi24
100years,cropped_78,angry,epi24
100years,cropped_79,fear,epi24
100years,cropped_8,sad,epi24
100years,cropped_80,fear,epi24
100years,cropped_81,disgust,epi24
100years,cropped_82,disgust,epi24
100years,cropped_83,happy,epi24
100years,cropped_84,sad,epi24
100years,cropped_85,fear,epi24
100years,cropped_86,happy,epi24
100years,cropped_87,sad,epi24
100years,cropped_88,happy,epi24
100years,cropped_89,happy,epi24
100years,cropped_9,sad,epi24
100years,cropped_90,happy,epi24
100years,cropped_91,sad,epi24
100years,cropped_92,happy,epi24
100years,cropped_93,fear,epi24
100years,cropped_94,sad,epi24
100years,cropped_95,happy,epi24
100years,cropped_96,sad,epi24
100years,cropped_97,surprise,epi24
100years,cropped_98,happy,epi24
100years,cropped_99,sad,epi24
100years,cropped_1,None,epi12
100years,cropped_10,sad,epi12
100years,cropped_100,fear,epi12
100years,cropped_11,fear,epi12
100years,cropped_12,happy,epi12
100years,cropped_13,fear,epi12
100years,cropped_14,happy,epi12
100years,cropped_15,None,epi12
100years,cropped_16,sad,epi12
100years,cropped_17,sad,epi12
100years,cropped_18,happy,epi12
100years,cropped_19,None,epi12
100years,cropped_2,sad,epi12
100years,cropped_20,sad,epi12
100years,cropped_21,fear,epi12
100years,cropped_22,None,epi12
100years,cropped_23,fear,epi12
100years,cropped_24,sad,epi12
100years,cropped_25,sad,epi12
100years,cropped_26,disgust,epi12
100years,cropped_27,sad,epi12
100years,cropped_28,None,epi12
100years,cropped_29,happy,epi12
100years,cropped_3,sad,epi12
100years,cropped_30,fear,epi12
100years,cropped_31,sad,epi12
100years,cropped_32,sad,epi12
100years,cropped_33,sad,epi12
100years,cropped_34,fear,epi12
100years,cropped_35,happy,epi12
100years,cropped_36,sad,epi12
100years,cropped_37,sad,epi12
100years,cropped_38,sad,epi12
100years,cropped_39,sad,epi12
100years,cropped_4,sad,epi12
100years,cropped_40,sad,epi12
100years,cropped_41,None,epi12
100years,cropped_42,happy,epi12
100years,cropped_43,sad,epi12
100years,cropped_44,sad,epi12
100years,cropped_45,sad,epi12
100years,cropped_46,angry,epi12
100years,cropped_47,sad,epi12
100years,cropped_48,happy,epi12
100years,cropped_49,happy,epi12
100years,cropped_5,happy,epi12
100years,cropped_50,fear,epi12
100years,cropped_51,sad,epi12
100years,cropped_52,sad,epi12
100years,cropped_53,sad,epi12
100years,cropped_54,None,epi12
100years,cropped_55,fear,epi12
100years,cropped_56,sad,epi12
100years,cropped_57,sad,epi12
100years,cropped_58,sad,epi12
100years,cropped_59,sad,epi12
100years,cropped_6,sad,epi12
100years,cropped_60,fear,epi12
100years,cropped_61,None,epi12
100years,cropped_62,fear,epi12
100years,cropped_63,sad,epi12
100years,cropped_64,fear,epi12
100years,cropped_65,happy,epi12
100years,cropped_66,None,epi12
100years,cropped_67,angry,epi12
100years,cropped_68,sad,epi12
100years,cropped_69,fear,epi12
100years,cropped_7,fear,epi12
100years,cropped_70,sad,epi12
100years,cropped_71,sad,epi12
100years,cropped_72,sad,epi12
100years,cropped_73,sad,epi12
100years,cropped_74,sad,epi12
100years,cropped_75,sad,epi12
100years,cropped_76,sad,epi12
100years,cropped_77,sad,epi12
100years,cropped_78,sad,epi12
100years,cropped_79,fear,epi12
100years,cropped_8,sad,epi12
100years,cropped_80,happy,epi12
100years,cropped_81,happy,epi12
100years,cropped_82,None,epi12
100years,cropped_83,happy,epi12
100years,cropped_84,angry,epi12
100years,cropped_85,happy,epi12
100years,cropped_86,sad,epi12
100years,cropped_87,sad,epi12
100years,cropped_88,fear,epi12
100years,cropped_89,sad,epi12
100years,cropped_9,sad,epi12
100years,cropped_90,sad,epi12
100years,cropped_91,sad,epi12
100years,cropped_92,sad,epi12
100years,cropped_93,None,epi12
100years,cropped_94,disgust,epi12
100years,cropped_95,fear,epi12
100years,cropped_96,sad,epi12
100years,cropped_97,angry,epi12
100years,cropped_98,sad,epi12
100years,cropped_99,happy,epi12
100years,cropped_1,sad,epi15
100years,cropped_10,angry,epi15
100years,cropped_100,happy,epi15
100years,cropped_11,sad,epi15
100years,cropped_12,sad,epi15
100years,cropped_13,sad,epi15
100years,cropped_14,sad,epi15
100years,cropped_15,happy,epi15
100years,cropped_16,sad,epi15
100years,cropped_17,sad,epi15
100years,cropped_18,happy,epi15
100years,cropped_19,fear,epi15
100years,cropped_2,None,epi15
100years,cropped_20,happy,epi15
100years,cropped_21,happy,epi15
100years,cropped_22,happy,epi15
100years,cropped_23,sad,epi15
100years,cropped_24,None,epi15
100years,cropped_25,happy,epi15
100years,cropped_26,fear,epi15
100years,cropped_27,happy,epi15
100years,cropped_28,happy,epi15
100years,cropped_29,sad,epi15
100years,cropped_3,sad,epi15
100years,cropped_30,happy,epi15
100years,cropped_31,angry,epi15
100years,cropped_32,None,epi15
100years,cropped_33,happy,epi15
100years,cropped_34,fear,epi15
100years,cropped_35,happy,epi15
100years,cropped_36,fear,epi15
100years,cropped_37,angry,epi15
100years,cropped_38,happy,epi15
100years,cropped_39,sad,epi15
100years,cropped_4,sad,epi15
100years,cropped_40,surprise,epi15
100years,cropped_41,None,epi15
100years,cropped_42,sad,epi15
100years,cropped_43,happy,epi15
100years,cropped_44,sad,epi15
100years,cropped_45,None,epi15
100years,cropped_46,sad,epi15
100years,cropped_47,fear,epi15
100years,cropped_48,None,epi15
100years,cropped_49,sad,epi15
100years,cropped_5,None,epi15
100years,cropped_50,sad,epi15
100years,cropped_51,sad,epi15
100years,cropped_52,sad,epi15
100years,cropped_53,happy,epi15
100years,cropped_54,sad,epi15
100years,cropped_55,None,epi15
100years,cropped_56,fear,epi15
100years,cropped_57,fear,epi15
100years,cropped_58,happy,epi15
100years,cropped_59,None,epi15
100years,cropped_6,sad,epi15
100years,cropped_60,surprise,epi15
100years,cropped_61,angry,epi15
100years,cropped_62,happy,epi15
100years,cropped_63,sad,epi15
100years,cropped_64,None,epi15
100years,cropped_65,happy,epi15
100years,cropped_66,sad,epi15
100years,cropped_67,sad,epi15
100years,cropped_68,happy,epi15
100years,cropped_69,happy,epi15
100years,cropped_7,sad,epi15
100years,cropped_70,sad,epi15
100years,cropped_71,sad,epi15
100years,cropped_72,sad,epi15
100years,cropped_73,fear,epi15
100years,cropped_74,sad,epi15
100years,cropped_75,sad,epi15
100years,cropped_76,sad,epi15
100years,cropped_77,sad,epi15
100years,cropped_78,sad,epi15
100years,cropped_79,sad,epi15
100years,cropped_8,sad,epi15
100years,cropped_80,disgust,epi15
100years,cropped_81,None,epi15
100years,cropped_82,sad,epi15
100years,cropped_83,sad,epi15
100years,cropped_84,None,epi15
100years,cropped_85,fear,epi15
100years,cropped_86,None,epi15
100years,cropped_87,None,epi15
100years,cropped_88,sad,epi15
100years,cropped_89,sad,epi15
100years,cropped_9,sad,epi15
100years,cropped_90,sad,epi15
100years,cropped_91,sad,epi15
100years,cropped_92,sad,epi15
100years,cropped_93,sad,epi15
100years,cropped_94,None,epi15
100years,cropped_95,disgust,epi15
100years,cropped_96,None,epi15
100years,cropped_97,None,epi15
100years,cropped_98,sad,epi15
100years,cropped_99,disgust,epi15
100years,cropped_1,fear,epi49
100years,cropped_10,happy,epi49
100years,cropped_100,sad,epi49
100years,cropped_11,sad,epi49
100years,cropped_12,None,epi49
100years,cropped_13,sad,epi49
100years,cropped_14,happy,epi49
100years,cropped_15,happy,epi49
100years,cropped_16,sad,epi49
100years,cropped_17,None,epi49
100years,cropped_18,happy,epi49
100years,cropped_19,happy,epi49
100years,cropped_2,fear,epi49
100years,cropped_20,None,epi49
100years,cropped_21,happy,epi49
100years,cropped_22,happy,epi49
100years,cropped_23,happy,epi49
100years,cropped_24,sad,epi49
100years,cropped_25,sad,epi49
100years,cropped_26,sad,epi49
100years,cropped_27,sad,epi49
100years,cropped_28,happy,epi49
100years,cropped_29,happy,epi49
100years,cropped_3,fear,epi49
100years,cropped_30,None,epi49
100years,cropped_31,disgust,epi49
100years,cropped_32,fear,epi49
100years,cropped_33,None,epi49
100years,cropped_34,None,epi49
100years,cropped_35,surprise,epi49
100years,cropped_36,happy,epi49
100years,cropped_37,fear,epi49
100years,cropped_38,happy,epi49
100years,cropped_39,happy,epi49
100years,cropped_4,None,epi49
100years,cropped_40,fear,epi49
100years,cropped_41,sad,epi49
100years,cropped_42,fear,epi49
100years,cropped_43,sad,epi49
100years,cropped_44,surprise,epi49
100years,cropped_45,sad,epi49
