name,fileName,emotion,episode
yawang,cropped_31,fear,epi15
yawang,cropped_32,happy,epi15
yawang,cropped_33,fear,epi15
yawang,cropped_34,sad,epi15
yawang,cropped_35,happy,epi15
yawang,cropped_36,happy,epi15
yawang,cropped_37,sad,epi15
yawang,cropped_38,sad,epi15
yawang,cropped_39,sad,epi15
yawang,cropped_4,sad,epi15
yawang,cropped_40,sad,epi15
yawang,cropped_41,happy,epi15
yawang,cropped_42,fear,epi15
yawang,cropped_43,sad,epi15
yawang,cropped_44,fear,epi15
yawang,cropped_45,sad,epi15
yawang,cropped_46,sad,epi15
yawang,cropped_47,sad,epi15
yawang,cropped_48,None,epi15
yawang,cropped_49,fear,epi15
yawang,cropped_5,sad,epi15
yawang,cropped_50,happy,epi15
yawang,cropped_51,None,epi15
yawang,cropped_52,happy,epi15
yawang,cropped_53,happy,epi15
yawang,cropped_54,happy,epi15
yawang,cropped_55,happy,epi15
yawang,cropped_56,fear,epi15
yawang,cropped_57,happy,epi15
yawang,cropped_58,happy,epi15
yawang,cropped_59,fear,epi15
yawang,cropped_6,fear,epi15
yawang,cropped_60,sad,epi15
yawang,cropped_61,angry,epi15
yawang,cropped_62,happy,epi15
yawang,cropped_63,fear,epi15
yawang,cropped_64,None,epi15
yawang,cropped_65,happy,epi15
yawang,cropped_66,None,epi15
yawang,cropped_67,fear,epi15
yawang,cropped_68,angry,epi15
yawang,cropped_69,sad,epi15
yawang,cropped_7,happy,epi15
yawang,cropped_70,happy,epi15
yawang,cropped_71,sad,epi15
yawang,cropped_72,sad,epi15
yawang,cropped_73,sad,epi15
yawang,cropped_74,sad,epi15
yawang,cropped_75,happy,epi15
yawang,cropped_76,sad,epi15
yawang,cropped_77,sad,epi15
yawang,cropped_78,sad,epi15
yawang,cropped_79,None,epi15
yawang,cropped_8,happy,epi15
yawang,cropped_80,happy,epi15
yawang,cropped_81,fear,epi15
yawang,cropped_82,angry,epi15
yawang,cropped_83,fear,epi15
yawang,cropped_84,sad,epi15
yawang,cropped_85,fear,epi15
yawang,cropped_86,fear,epi15
yawang,cropped_87,fear,epi15
yawang,cropped_88,sad,epi15
yawang,cropped_89,sad,epi15
yawang,cropped_9,sad,epi15
yawang,cropped_90,sad,epi15
yawang,cropped_91,happy,epi15
yawang,cropped_92,sad,epi15
yawang,cropped_93,fear,epi15
yawang,cropped_94,None,epi15
yawang,cropped_95,sad,epi15
yawang,cropped_96,fear,epi15
yawang,cropped_97,sad,epi15
yawang,cropped_98,fear,epi15
yawang,cropped_99,sad,epi15
yawang,cropped_1,sad,epi14
yawang,cropped_10,fear,epi14
yawang,cropped_100,None,epi14
yawang,cropped_11,sad,epi14
yawang,cropped_12,sad,epi14
yawang,cropped_13,sad,epi14
yawang,cropped_14,sad,epi14
yawang,cropped_15,fear,epi14
yawang,cropped_16,sad,epi14
yawang,cropped_17,happy,epi14
yawang,cropped_18,happy,epi14
yawang,cropped_19,sad,epi14
yawang,cropped_2,sad,epi14
yawang,cropped_20,fear,epi14
yawang,cropped_21,sad,epi14
yawang,cropped_22,sad,epi14
yawang,cropped_23,surprise,epi14
yawang,cropped_24,sad,epi14
yawang,cropped_25,fear,epi14
yawang,cropped_26,happy,epi14
yawang,cropped_27,None,epi14
yawang,cropped_28,happy,epi14
yawang,cropped_29,fear,epi14
yawang,cropped_3,surprise,epi14
yawang,cropped_30,sad,epi14
yawang,cropped_31,fear,epi14
yawang,cropped_32,None,epi14
yawang,cropped_33,None,epi14
yawang,cropped_34,sad,epi14
yawang,cropped_35,happy,epi14
yawang,cropped_36,fear,epi14
yawang,cropped_37,happy,epi14
yawang,cropped_38,sad,epi14
yawang,cropped_39,None,epi14
yawang,cropped_4,fear,epi14
yawang,cropped_40,sad,epi14
yawang,cropped_41,surprise,epi14
yawang,cropped_42,fear,epi14
yawang,cropped_43,fear,epi14
yawang,cropped_44,sad,epi14
yawang,cropped_45,None,epi14
yawang,cropped_46,sad,epi14
yawang,cropped_47,happy,epi14
yawang,cropped_48,sad,epi14
yawang,cropped_49,fear,epi14
yawang,cropped_5,happy,epi14
yawang,cropped_50,None,epi14
yawang,cropped_51,surprise,epi14
yawang,cropped_52,fear,epi14
yawang,cropped_53,happy,epi14
yawang,cropped_54,happy,epi14
yawang,cropped_55,None,epi14
yawang,cropped_56,None,epi14
yawang,cropped_57,happy,epi14
yawang,cropped_58,fear,epi14
yawang,cropped_59,sad,epi14
yawang,cropped_6,None,epi14
yawang,cropped_60,happy,epi14
yawang,cropped_61,happy,epi14
yawang,cropped_62,sad,epi14
yawang,cropped_63,happy,epi14
yawang,cropped_64,fear,epi14
yawang,cropped_65,happy,epi14
yawang,cropped_66,sad,epi14
yawang,cropped_67,happy,epi14
yawang,cropped_68,happy,epi14
yawang,cropped_69,sad,epi14
yawang,cropped_7,happy,epi14
yawang,cropped_70,None,epi14
yawang,cropped_71,angry,epi14
yawang,cropped_72,happy,epi14
yawang,cropped_73,fear,epi14
yawang,cropped_74,sad,epi14
yawang,cropped_75,None,epi14
yawang,cropped_76,sad,epi14
yawang,cropped_77,happy,epi14
yawang,cropped_78,happy,epi14
yawang,cropped_79,sad,epi14
yawang,cropped_8,None,epi14
yawang,cropped_80,happy,epi14
yawang,cropped_81,sad,epi14
yawang,cropped_82,sad,epi14
yawang,cropped_83,sad,epi14
yawang,cropped_84,fear,epi14
yawang,cropped_85,fear,epi14
yawang,cropped_86,happy,epi14
yawang,cropped_87,sad,epi14
yawang,cropped_88,sad,epi14
yawang,cropped_89,fear,epi14
yawang,cropped_9,sad,epi14
yawang,cropped_90,sad,epi14
yawang,cropped_91,sad,epi14
yawang,cropped_92,None,epi14
yawang,cropped_93,happy,epi14
yawang,cropped_94,happy,epi14
yawang,cropped_95,happy,epi14
yawang,cropped_96,sad,epi14
yawang,cropped_97,sad,epi14
yawang,cropped_98,fear,epi14
yawang,cropped_99,happy,epi14
yawang,cropped_1,happy,epi13
yawang,cropped_10,sad,epi13
yawang,cropped_100,sad,epi13
yawang,cropped_11,sad,epi13
yawang,cropped_12,happy,epi13
yawang,cropped_13,sad,epi13
yawang,cropped_14,sad,epi13
yawang,cropped_15,sad,epi13
yawang,cropped_16,None,epi13
yawang,cropped_17,surprise,epi13
yawang,cropped_18,sad,epi13
yawang,cropped_19,sad,epi13
yawang,cropped_2,None,epi13
yawang,cropped_20,sad,epi13
yawang,cropped_21,sad,epi13
yawang,cropped_22,angry,epi13
yawang,cropped_23,sad,epi13
yawang,cropped_24,fear,epi13
yawang,cropped_25,happy,epi13
yawang,cropped_26,happy,epi13
yawang,cropped_27,fear,epi13
yawang,cropped_28,happy,epi13
yawang,cropped_29,None,epi13
yawang,cropped_3,sad,epi13
yawang,cropped_30,None,epi13
yawang,cropped_31,sad,epi13
yawang,cropped_32,happy,epi13
yawang,cropped_33,sad,epi13
yawang,cropped_34,surprise,epi13
yawang,cropped_35,sad,epi13
yawang,cropped_36,sad,epi13
yawang,cropped_37,sad,epi13
yawang,cropped_38,sad,epi13
yawang,cropped_39,None,epi13
yawang,cropped_4,happy,epi13
yawang,cropped_40,None,epi13
yawang,cropped_41,None,epi13
yawang,cropped_42,fear,epi13
yawang,cropped_43,sad,epi13
yawang,cropped_44,None,epi13
yawang,cropped_45,sad,epi13
yawang,cropped_46,happy,epi13
yawang,cropped_47,happy,epi13
yawang,cropped_48,sad,epi13
yawang,cropped_49,happy,epi13
yawang,cropped_5,None,epi13
yawang,cropped_50,None,epi13
yawang,cropped_51,sad,epi13
yawang,cropped_52,sad,epi13
yawang,cropped_53,sad,epi13
yawang,cropped_54,sad,epi13
yawang,cropped_55,happy,epi13
yawang,cropped_56,None,epi13
yawang,cropped_57,happy,epi13
yawang,cropped_58,sad,epi13
yawang,cropped_59,sad,epi13
yawang,cropped_6,None,epi13
yawang,cropped_60,happy,epi13
yawang,cropped_61,fear,epi13
yawang,cropped_62,sad,epi13
yawang,cropped_63,sad,epi13
yawang,cropped_64,fear,epi13
yawang,cropped_65,sad,epi13
yawang,cropped_66,None,epi13
yawang,cropped_67,sad,epi13
yawang,cropped_68,fear,epi13
yawang,cropped_69,fear,epi13
yawang,cropped_7,fear,epi13
yawang,cropped_70,fear,epi13
yawang,cropped_71,None,epi13
yawang,cropped_72,sad,epi13
yawang,cropped_73,None,epi13
yawang,cropped_74,sad,epi13
yawang,cropped_75,sad,epi13
yawang,cropped_76,sad,epi13
yawang,cropped_77,happy,epi13
yawang,cropped_78,None,epi13
yawang,cropped_79,None,epi13
yawang,cropped_8,fear,epi13
yawang,cropped_80,sad,epi13
yawang,cropped_81,sad,epi13
yawang,cropped_82,fear,epi13
yawang,cropped_83,sad,epi13
yawang,cropped_84,None,epi13
yawang,cropped_85,None,epi13
yawang,cropped_86,happy,epi13
yawang,cropped_87,None,epi13
yawang,cropped_88,sad,epi13
yawang,cropped_89,fear,epi13
yawang,cropped_9,happy,epi13
yawang,cropped_90,sad,epi13
yawang,cropped_91,happy,epi13
yawang,cropped_92,surprise,epi13
yawang,cropped_93,happy,epi13
yawang,cropped_94,happy,epi13
yawang,cropped_95,fear,epi13
yawang,cropped_96,fear,epi13
yawang,cropped_97,fear,epi13
yawang,cropped_98,happy,epi13
yawang,cropped_99,sad,epi13
yawang,cropped_1,fear,epi22
yawang,cropped_10,sad,epi22
yawang,cropped_100,sad,epi22
yawang,cropped_11,None,epi22
yawang,cropped_12,fear,epi22
yawang,cropped_13,sad,epi22
yawang,cropped_14,sad,epi22
yawang,cropped_15,happy,epi22
yawang,cropped_16,sad,epi22
yawang,cropped_17,sad,epi22
yawang,cropped_18,happy,epi22
yawang,cropped_19,sad,epi22
yawang,cropped_2,sad,epi22
yawang,cropped_20,None,epi22
yawang,cropped_21,sad,epi22
yawang,cropped_22,happy,epi22
yawang,cropped_23,angry,epi22
yawang,cropped_24,happy,epi22
yawang,cropped_25,sad,epi22
yawang,cropped_26,sad,epi22
yawang,cropped_27,None,epi22
yawang,cropped_28,sad,epi22
yawang,cropped_29,sad,epi22
yawang,cropped_3,happy,epi22
yawang,cropped_30,sad,epi22
yawang,cropped_31,sad,epi22
yawang,cropped_32,fear,epi22
yawang,cropped_33,sad,epi22
yawang,cropped_34,sad,epi22
yawang,cropped_35,happy,epi22
yawang,cropped_36,happy,epi22
yawang,cropped_37,fear,epi22
yawang,cropped_38,happy,epi22
yawang,cropped_39,sad,epi22
yawang,cropped_4,angry,epi22
yawang,cropped_40,happy,epi22
yawang,cropped_41,surprise,epi22
yawang,cropped_42,sad,epi22
yawang,cropped_43,fear,epi22
yawang,cropped_44,sad,epi22
yawang,cropped_45,sad,epi22
yawang,cropped_46,sad,epi22
yawang,cropped_47,sad,epi22
yawang,cropped_48,sad,epi22
yawang,cropped_49,sad,epi22
yawang,cropped_5,None,epi22
yawang,cropped_50,happy,epi22
yawang,cropped_51,happy,epi22
yawang,cropped_52,sad,epi22
yawang,cropped_53,sad,epi22
yawang,cropped_54,happy,epi22
yawang,cropped_55,happy,epi22
yawang,cropped_56,sad,epi22
yawang,cropped_57,happy,epi22
yawang,cropped_58,sad,epi22
yawang,cropped_59,happy,epi22
yawang,cropped_6,sad,epi22
yawang,cropped_60,sad,epi22
yawang,cropped_61,sad,epi22
yawang,cropped_62,None,epi22
yawang,cropped_63,fear,epi22
yawang,cropped_64,disgust,epi22
yawang,cropped_65,sad,epi22
yawang,cropped_66,None,epi22
yawang,cropped_67,sad,epi22
yawang,cropped_68,sad,epi22
yawang,cropped_69,sad,epi22
yawang,cropped_7,happy,epi22
yawang,cropped_70,fear,epi22
yawang,cropped_71,None,epi22
yawang,cropped_72,angry,epi22
yawang,cropped_73,sad,epi22
yawang,cropped_74,sad,epi22
yawang,cropped_75,happy,epi22
yawang,cropped_76,sad,epi22
yawang,cropped_77,disgust,epi22
yawang,cropped_78,fear,epi22
yawang,cropped_79,sad,epi22
yawang,cropped_8,None,epi22
yawang,cropped_80,sad,epi22
yawang,cropped_81,sad,epi22
yawang,cropped_82,surprise,epi22
yawang,cropped_83,sad,epi22
yawang,cropped_84,None,epi22
yawang,cropped_85,fear,epi22
yawang,cropped_86,fear,epi22
yawang,cropped_87,happy,epi22
yawang,cropped_88,sad,epi22
yawang,cropped_89,sad,epi22
yawang,cropped_9,sad,epi22
yawang,cropped_90,None,epi22
yawang,cropped_91,sad,epi22
yawang,cropped_92,surprise,epi22
yawang,cropped_93,None,epi22
yawang,cropped_94,happy,epi22
yawang,cropped_95,surprise,epi22
yawang,cropped_96,happy,epi22
yawang,cropped_97,sad,epi22
yawang,cropped_98,sad,epi22
yawang,cropped_99,happy,epi22
yawang,cropped_1,fear,epi4
yawang,cropped_10,happy,epi4
yawang,cropped_100,sad,epi4
yawang,cropped_101,fear,epi4
yawang,cropped_102,sad,epi4
yawang,cropped_103,None,epi4
yawang,cropped_11,surprise,epi4
yawang,cropped_12,happy,epi4
yawang,cropped_13,happy,epi4
yawang,cropped_14,fear,epi4
yawang,cropped_15,fear,epi4
yawang,cropped_16,sad,epi4
yawang,cropped_17,happy,epi4
yawang,cropped_18,sad,epi4
yawang,cropped_19,sad,epi4
yawang,cropped_2,happy,epi4
yawang,cropped_20,happy,epi4
yawang,cropped_21,fear,epi4
yawang,cropped_22,sad,epi4
yawang,cropped_23,sad,epi4
yawang,cropped_24,None,epi4
yawang,cropped_25,happy,epi4
yawang,cropped_26,fear,epi4
yawang,cropped_27,sad,epi4
yawang,cropped_28,None,epi4
yawang,cropped_29,None,epi4
yawang,cropped_3,sad,epi4
yawang,cropped_30,disgust,epi4
yawang,cropped_31,sad,epi4
yawang,cropped_32,None,epi4
yawang,cropped_33,None,epi4
yawang,cropped_34,sad,epi4
yawang,cropped_35,happy,epi4
yawang,cropped_36,None,epi4
yawang,cropped_37,sad,epi4
yawang,cropped_38,happy,epi4
yawang,cropped_39,happy,epi4
yawang,cropped_4,None,epi4
yawang,cropped_40,None,epi4
yawang,cropped_41,happy,epi4
yawang,cropped_42,sad,epi4
yawang,cropped_43,sad,epi4
yawang,cropped_44,angry,epi4
yawang,cropped_45,None,epi4
yawang,cropped_46,fear,epi4
yawang,cropped_47,None,epi4
yawang,cropped_48,sad,epi4
yawang,cropped_49,fear,epi4
yawang,cropped_5,happy,epi4
yawang,cropped_50,angry,epi4
yawang,cropped_51,fear,epi4
yawang,cropped_52,fear,epi4
yawang,cropped_53,fear,epi4
yawang,cropped_54,sad,epi4
yawang,cropped_55,fear,epi4
yawang,cropped_56,angry,epi4
yawang,cropped_57,sad,epi4
yawang,cropped_58,happy,epi4
yawang,cropped_59,None,epi4
yawang,cropped_6,sad,epi4
yawang,cropped_60,None,epi4
yawang,cropped_61,sad,epi4
yawang,cropped_62,sad,epi4
yawang,cropped_63,None,epi4
yawang,cropped_64,sad,epi4
yawang,cropped_65,sad,epi4
yawang,cropped_66,fear,epi4
yawang,cropped_67,None,epi4
yawang,cropped_68,sad,epi4
yawang,cropped_69,sad,epi4
yawang,cropped_7,sad,epi4
yawang,cropped_70,fear,epi4
yawang,cropped_71,surprise,epi4
yawang,cropped_72,sad,epi4
yawang,cropped_73,sad,epi4
yawang,cropped_74,None,epi4
yawang,cropped_75,fear,epi4
yawang,cropped_76,sad,epi4
yawang,cropped_77,None,epi4
yawang,cropped_78,happy,epi4
yawang,cropped_79,sad,epi4
yawang,cropped_8,disgust,epi4
yawang,cropped_80,sad,epi4
yawang,cropped_81,sad,epi4
yawang,cropped_82,None,epi4
yawang,cropped_83,fear,epi4
yawang,cropped_84,angry,epi4
yawang,cropped_85,fear,epi4
yawang,cropped_86,None,epi4
yawang,cropped_87,sad,epi4
yawang,cropped_88,happy,epi4
yawang,cropped_89,sad,epi4
yawang,cropped_9,sad,epi4
yawang,cropped_90,fear,epi4
yawang,cropped_91,None,epi4
yawang,cropped_92,None,epi4
yawang,cropped_93,fear,epi4
yawang,cropped_94,None,epi4
yawang,cropped_95,happy,epi4
yawang,cropped_96,happy,epi4
yawang,cropped_97,fear,epi4
yawang,cropped_98,sad,epi4
yawang,cropped_1,sad,epi3
yawang,cropped_10,None,epi3
yawang,cropped_100,None,epi3
yawang,cropped_11,happy,epi3
yawang,cropped_12,None,epi3
yawang,cropped_13,angry,epi3
yawang,cropped_14,happy,epi3
yawang,cropped_15,None,epi3
yawang,cropped_16,sad,epi3
yawang,cropped_17,None,epi3
yawang,cropped_18,sad,epi3
yawang,cropped_19,sad,epi3
yawang,cropped_2,happy,epi3
yawang,cropped_20,sad,epi3
yawang,cropped_21,happy,epi3
yawang,cropped_22,happy,epi3
yawang,cropped_23,None,epi3
yawang,cropped_24,disgust,epi3
yawang,cropped_25,sad,epi3
yawang,cropped_26,angry,epi3
yawang,cropped_27,happy,epi3
yawang,cropped_28,fear,epi3
yawang,cropped_29,None,epi3
yawang,cropped_3,sad,epi3
yawang,cropped_30,happy,epi3
yawang,cropped_31,sad,epi3
yawang,cropped_32,happy,epi3
yawang,cropped_33,sad,epi3
yawang,cropped_34,fear,epi3
yawang,cropped_35,surprise,epi3
yawang,cropped_36,happy,epi3
yawang,cropped_37,happy,epi3
yawang,cropped_38,None,epi3
yawang,cropped_39,sad,epi3
yawang,cropped_4,happy,epi3
yawang,cropped_40,sad,epi3
yawang,cropped_41,sad,epi3
yawang,cropped_42,surprise,epi3
yawang,cropped_43,angry,epi3
yawang,cropped_44,sad,epi3
yawang,cropped_45,sad,epi3
yawang,cropped_46,None,epi3
yawang,cropped_47,None,epi3
yawang,cropped_48,fear,epi3
yawang,cropped_49,fear,epi3
yawang,cropped_5,happy,epi3
yawang,cropped_50,sad,epi3
yawang,cropped_51,disgust,epi3
yawang,cropped_52,sad,epi3
yawang,cropped_53,happy,epi3
yawang,cropped_54,angry,epi3
yawang,cropped_55,fear,epi3
yawang,cropped_56,fear,epi3
yawang,cropped_57,None,epi3
yawang,cropped_58,fear,epi3
yawang,cropped_59,fear,epi3
yawang,cropped_6,happy,epi3
yawang,cropped_60,happy,epi3
yawang,cropped_61,fear,epi3
yawang,cropped_62,angry,epi3
yawang,cropped_63,None,epi3
yawang,cropped_64,happy,epi3
yawang,cropped_65,sad,epi3
yawang,cropped_66,happy,epi3
yawang,cropped_67,sad,epi3
yawang,cropped_68,None,epi3
yawang,cropped_69,angry,epi3
yawang,cropped_7,sad,epi3
yawang,cropped_70,sad,epi3
yawang,cropped_71,sad,epi3
yawang,cropped_72,sad,epi3
yawang,cropped_73,fear,epi3
yawang,cropped_74,happy,epi3
yawang,cropped_75,None,epi3
yawang,cropped_76,happy,epi3
yawang,cropped_77,fear,epi3
yawang,cropped_78,sad,epi3
yawang,cropped_79,fear,epi3
yawang,cropped_8,fear,epi3
yawang,cropped_80,happy,epi3
yawang,cropped_81,happy,epi3
yawang,cropped_82,sad,epi3
yawang,cropped_83,sad,epi3
yawang,cropped_84,happy,epi3
yawang,cropped_85,sad,epi3
yawang,cropped_86,None,epi3
yawang,cropped_87,fear,epi3
yawang,cropped_88,fear,epi3
yawang,cropped_89,happy,epi3
yawang,cropped_9,sad,epi3
yawang,cropped_90,fear,epi3
yawang,cropped_91,angry,epi3
yawang,cropped_92,angry,epi3
yawang,cropped_93,None,epi3
yawang,cropped_94,sad,epi3
yawang,cropped_95,surprise,epi3
yawang,cropped_96,surprise,epi3
yawang,cropped_97,happy,epi3
yawang,cropped_98,sad,epi3
yawang,cropped_99,None,epi3
yawang,cropped_1,sad,epi2
yawang,cropped_10,None,epi2
yawang,cropped_100,sad,epi2
yawang,cropped_101,fear,epi2
yawang,cropped_102,None,epi2
yawang,cropped_103,None,epi2
yawang,cropped_104,None,epi2
yawang,cropped_11,None,epi2
yawang,cropped_12,None,epi2
yawang,cropped_13,happy,epi2
yawang,cropped_14,fear,epi2
yawang,cropped_15,sad,epi2
yawang,cropped_16,sad,epi2
yawang,cropped_17,sad,epi2
yawang,cropped_18,sad,epi2
yawang,cropped_19,sad,epi2
yawang,cropped_2,fear,epi2
yawang,cropped_20,sad,epi2
yawang,cropped_21,sad,epi2
yawang,cropped_22,sad,epi2
yawang,cropped_23,None,epi2
yawang,cropped_24,angry,epi2
yawang,cropped_25,happy,epi2
yawang,cropped_26,happy,epi2
yawang,cropped_27,sad,epi2
yawang,cropped_28,sad,epi2
yawang,cropped_29,None,epi2
yawang,cropped_3,sad,epi2
yawang,cropped_30,sad,epi2
yawang,cropped_31,sad,epi2
yawang,cropped_32,fear,epi2
yawang,cropped_33,sad,epi2
yawang,cropped_35,happy,epi2
yawang,cropped_36,fear,epi2
yawang,cropped_37,sad,epi2
yawang,cropped_38,fear,epi2
yawang,cropped_39,happy,epi2
yawang,cropped_4,None,epi2
yawang,cropped_40,fear,epi2
yawang,cropped_41,fear,epi2
yawang,cropped_42,fear,epi2
yawang,cropped_43,None,epi2
yawang,cropped_44,sad,epi2
yawang,cropped_45,None,epi2
yawang,cropped_46,sad,epi2
yawang,cropped_47,fear,epi2
yawang,cropped_48,fear,epi2
yawang,cropped_49,sad,epi2
yawang,cropped_5,None,epi2
yawang,cropped_50,None,epi2
yawang,cropped_51,sad,epi2
yawang,cropped_52,sad,epi2
yawang,cropped_53,fear,epi2
yawang,cropped_54,None,epi2
yawang,cropped_55,fear,epi2
yawang,cropped_56,happy,epi2
yawang,cropped_57,sad,epi2
yawang,cropped_58,happy,epi2
yawang,cropped_59,happy,epi2
yawang,cropped_6,happy,epi2
yawang,cropped_60,sad,epi2
yawang,cropped_61,sad,epi2
yawang,cropped_62,surprise,epi2
yawang,cropped_63,fear,epi2
yawang,cropped_64,sad,epi2
yawang,cropped_65,sad,epi2
yawang,cropped_66,fear,epi2
yawang,cropped_67,fear,epi2
yawang,cropped_68,sad,epi2
yawang,cropped_69,sad,epi2
yawang,cropped_7,None,epi2
yawang,cropped_70,happy,epi2
yawang,cropped_71,None,epi2
yawang,cropped_72,fear,epi2
yawang,cropped_73,sad,epi2
yawang,cropped_74,sad,epi2
yawang,cropped_75,sad,epi2
yawang,cropped_76,sad,epi2
yawang,cropped_77,happy,epi2
yawang,cropped_78,sad,epi2
yawang,cropped_79,sad,epi2
yawang,cropped_8,fear,epi2
yawang,cropped_80,fear,epi2
yawang,cropped_81,sad,epi2
yawang,cropped_82,None,epi2
yawang,cropped_83,None,epi2
yawang,cropped_84,fear,epi2
yawang,cropped_85,sad,epi2
yawang,cropped_86,angry,epi2
yawang,cropped_87,fear,epi2
yawang,cropped_88,fear,epi2
yawang,cropped_89,surprise,epi2
yawang,cropped_9,None,epi2
yawang,cropped_90,fear,epi2
yawang,cropped_91,happy,epi2
yawang,cropped_92,sad,epi2
yawang,cropped_93,None,epi2
yawang,cropped_94,angry,epi2
yawang,cropped_95,None,epi2
yawang,cropped_96,happy,epi2
yawang,cropped_97,None,epi2
yawang,cropped_98,sad,epi2
yawang,cropped_99,None,epi2
yawang,cropped_1,fear,epi5
yawang,cropped_10,sad,epi5
yawang,cropped_100,sad,epi5
yawang,cropped_101,None,epi5
yawang,cropped_102,sad,epi5
yawang,cropped_103,None,epi5
yawang,cropped_104,sad,epi5
yawang,cropped_105,sad,epi5
yawang,cropped_106,happy,epi5
yawang,cropped_107,sad,epi5
yawang,cropped_108,sad,epi5
yawang,cropped_109,sad,epi5
yawang,cropped_11,sad,epi5
yawang,cropped_110,None,epi5
yawang,cropped_111,fear,epi5
yawang,cropped_112,None,epi5
yawang,cropped_113,None,epi5
yawang,cropped_114,None,epi5
yawang,cropped_115,sad,epi5
yawang,cropped_116,happy,epi5
yawang,cropped_117,None,epi5
yawang,cropped_118,sad,epi5
yawang,cropped_119,fear,epi5
yawang,cropped_12,None,epi5
yawang,cropped_120,happy,epi5
yawang,cropped_121,surprise,epi5
yawang,cropped_122,None,epi5
yawang,cropped_123,fear,epi5
yawang,cropped_124,None,epi5
yawang,cropped_125,happy,epi5
yawang,cropped_126,None,epi5
yawang,cropped_127,sad,epi5
yawang,cropped_128,happy,epi5
yawang,cropped_129,happy,epi5
yawang,cropped_13,sad,epi5
yawang,cropped_130,sad,epi5
yawang,cropped_131,happy,epi5
yawang,cropped_132,sad,epi5
yawang,cropped_133,None,epi5
yawang,cropped_134,None,epi5
yawang,cropped_135,sad,epi5
yawang,cropped_136,None,epi5
yawang,cropped_137,sad,epi5
yawang,cropped_14,angry,epi5
yawang,cropped_15,sad,epi5
yawang,cropped_16,fear,epi5
yawang,cropped_17,None,epi5
yawang,cropped_18,sad,epi5
yawang,cropped_19,sad,epi5
yawang,cropped_2,fear,epi5
yawang,cropped_20,fear,epi5
yawang,cropped_21,None,epi5
yawang,cropped_22,angry,epi5
yawang,cropped_23,sad,epi5
yawang,cropped_24,happy,epi5
yawang,cropped_25,fear,epi5
yawang,cropped_26,happy,epi5
yawang,cropped_27,sad,epi5
yawang,cropped_28,fear,epi5
yawang,cropped_29,angry,epi5
yawang,cropped_3,fear,epi5
yawang,cropped_30,fear,epi5
yawang,cropped_31,sad,epi5
yawang,cropped_32,happy,epi5
yawang,cropped_33,happy,epi5
yawang,cropped_34,happy,epi5
yawang,cropped_35,angry,epi5
yawang,cropped_36,fear,epi5
yawang,cropped_37,sad,epi5
yawang,cropped_38,sad,epi5
yawang,cropped_39,fear,epi5
yawang,cropped_4,fear,epi5
yawang,cropped_40,None,epi5
yawang,cropped_41,happy,epi5
yawang,cropped_42,happy,epi5
yawang,cropped_43,happy,epi5
yawang,cropped_44,fear,epi5
yawang,cropped_45,sad,epi5
yawang,cropped_46,sad,epi5
yawang,cropped_47,sad,epi5
yawang,cropped_48,angry,epi5
yawang,cropped_49,happy,epi5
yawang,cropped_5,happy,epi5
yawang,cropped_50,fear,epi5
yawang,cropped_51,None,epi5
yawang,cropped_52,sad,epi5
yawang,cropped_53,happy,epi5
yawang,cropped_54,angry,epi5
yawang,cropped_55,fear,epi5
yawang,cropped_56,sad,epi5
yawang,cropped_57,sad,epi5
yawang,cropped_58,None,epi5
yawang,cropped_59,fear,epi5
yawang,cropped_6,None,epi5
yawang,cropped_60,sad,epi5
yawang,cropped_61,sad,epi5
yawang,cropped_62,happy,epi5
yawang,cropped_63,happy,epi5
yawang,cropped_64,sad,epi5
yawang,cropped_65,None,epi5
yawang,cropped_66,happy,epi5
yawang,cropped_67,happy,epi5
yawang,cropped_68,happy,epi5
yawang,cropped_69,fear,epi5
yawang,cropped_7,happy,epi5
yawang,cropped_70,sad,epi5
yawang,cropped_71,surprise,epi5
yawang,cropped_72,sad,epi5
yawang,cropped_73,sad,epi5
yawang,cropped_74,sad,epi5
yawang,cropped_75,None,epi5
yawang,cropped_76,None,epi5
yawang,cropped_77,fear,epi5
yawang,cropped_78,sad,epi5
yawang,cropped_79,sad,epi5
yawang,cropped_8,fear,epi5
yawang,cropped_80,happy,epi5
yawang,cropped_81,sad,epi5
yawang,cropped_82,happy,epi5
yawang,cropped_83,angry,epi5
yawang,cropped_84,sad,epi5
yawang,cropped_85,None,epi5
yawang,cropped_86,happy,epi5
yawang,cropped_87,None,epi5
yawang,cropped_88,happy,epi5
yawang,cropped_89,sad,epi5
yawang,cropped_9,fear,epi5
yawang,cropped_90,fear,epi5
yawang,cropped_91,None,epi5
yawang,cropped_92,None,epi5
yawang,cropped_93,angry,epi5
yawang,cropped_94,fear,epi5
yawang,cropped_95,happy,epi5
yawang,cropped_96,sad,epi5
yawang,cropped_97,None,epi5
yawang,cropped_98,sad,epi5
yawang,cropped_99,happy,epi5
yawang,cropped_1,sad,epi18
yawang,cropped_10,fear,epi18
yawang,cropped_100,sad,epi18
yawang,cropped_11,None,epi18
yawang,cropped_12,sad,epi18
yawang,cropped_13,sad,epi18
yawang,cropped_14,sad,epi18
yawang,cropped_15,happy,epi18
yawang,cropped_16,sad,epi18
yawang,cropped_17,sad,epi18
yawang,cropped_18,sad,epi18
yawang,cropped_19,None,epi18
